fW,current,ind,Rd,Cs,Rs,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,eye_height Vout_1 7G,eye_maxHeight Vout_1 7G,eye_height_XY Vout_1 7G,eye_width Vout_1 7G,eye_maxWidth Vout_1 7G,eye_width_XY Vout_1 7G,eye_height Vout_2 7G,eye_maxHeight Vout_2 7G,eye_height_XY Vout_2 7G,eye_width Vout_2 7G,eye_maxWidth Vout_2 7G,eye_width_XY Vout_2 7G,Stage 1 Region,Stage 2 Region,eye_maxHeight Vout_1 14G,eye_maxWidth Vout_2 14G,eye_height Vout_2 14G,eye_height_XY Vout_2 14G,eye_width_XY Vout_2 14G,eye_width Vout_1 14G,eye_height_XY Vout_1 14G,eye_width_XY Vout_1 14G,eye_maxWidth Vout_1 14G,eye_height Vout_1 14G,eye_width Vout_2 14G,eye_maxHeight Vout_2 14G,eye_maxWidth Vout_1 28G,eye_width Vout_2 28G,eye_maxWidth Vout_2 28G,eye_height_XY Vout_2 28G,eye_height Vout_1 28G,eye_width_XY Vout_2 28G,eye_width_XY Vout_1 28G,eye_maxHeight Vout_2 28G,eye_height_XY Vout_1 28G,eye_height Vout_2 28G,eye_maxHeight Vout_1 28G,eye_width Vout_1 28G,eye_height Vout_1 56G,eye_width_XY Vout_1 56G,eye_width Vout_2 56G,eye_height_XY Vout_2 56G,eye_maxWidth Vout_2 56G,eye_width_XY Vout_2 56G,eye_height Vout_2 56G,eye_maxHeight Vout_1 56G,eye_maxWidth Vout_1 56G,eye_maxHeight Vout_2 56G,eye_width Vout_1 56G,eye_height_XY Vout_1 56G
8.156e-06,0.0007947,8.548e-10,1256.0,2.7400000000000004e-13,553.0,-0.01959,-28.01,-20.7,-6.596,-36.97,-25.03,-9.107,-41.52,-33.4,-13.17,-49.12,-46.63,-18.87,-58.7,-62.23,0.561,0.6248,0.6182,1.37e-10,1.383e-10,1.383e-10,0.02925,0.03331,0.03302,1.365e-10,1.38e-10,1.38e-10,1.0,2.0,0.5036,6.413e-11,-0.006511,0.013,6.412e-11,6.155e-11,0.4958,6.353e-11,6.354e-11,0.2532,6.207e-11,0.01308,0.0,0.0,0.0,3.443e-05,-0.3732,1.95e-13,6.169e-13,0.0,0.0004542,-0.01903,0.0,0.0,-0.2514,1.162e-13,0.0,7.519e-06,0.0,5.255e-14,-0.01292,0.0,0.0,0.0,0.0,0.0004057
2.804e-06,0.0009992999999999,1.294e-10,655.2,7.329e-13,1222.0,-0.01972,-4.364,-6.665,-6.58,-2.62,5.098,-9.078,-5.267,2.409,-13.15,-10.09,-2.996,-18.86,-17.77,-12.51,0.2089,0.3388,0.3388,1.075e-10,1.128e-10,1.125e-10,0.2821,0.163,0.1624,8.559e-11,9.866e-11,9.839e-11,1.0,2.0,0.2859,3.246e-11,0.2116,0.2526,3.22e-11,4.526e-11,0.2426,4.326e-11,4.524e-11,0.1262,3.093e-11,0.2641,0.0,3.331e-12,1.829e-12,0.02682,-0.1581,5.334e-12,8.7e-12,0.02897,0.05998,-0.09227,0.0,0.0,-0.2779,2.925e-13,0.0,0.006012,0.0,6.076e-14,-0.3387,0.0,0.0,0.0,0.0,0.00258
1.375e-06,0.000687,1.505e-09,215.1,5.800000000000002e-13,1365.0,-0.01976,-14.04,-28.1,-6.579,-12.15,-17.81,-9.068,-14.27,-19.57,-13.13,-17.35,-21.69,-18.81,-20.26,-21.95,0.1489,0.2593,0.2171,1.135e-10,1.178e-10,1.177e-10,0.03174,0.04101,0.04035,1.022e-10,1.105e-10,1.102e-10,2.0,2.0,0.1801,4.577e-11,0.01963,0.05483,4.562e-11,4.375e-11,0.1407,4.642e-11,4.652e-11,0.05394,4.305e-11,0.06002,0.0,0.0,0.0,0.03741,-0.0633,1.521e-11,1.236e-11,0.0,0.05507,0.009558,0.0,0.0,-0.147,1.412e-13,0.0,0.007582,0.0,5.303e-12,-0.03526,0.0,0.0,0.0,0.0,0.0006678
4.437e-06,0.001,1.695e-09,1354.0,8.267000000000001e-13,348.5,-0.01967,-34.37,-25.18,-6.583,-41.2,-27.77,-9.085,-43.87,-31.36,-13.16,-48.37,-38.63,-18.88,-54.78,-49.7,0.5519,0.7274,0.6847,1.354e-10,1.369e-10,1.369e-10,0.01706,0.02193,0.02073,1.355e-10,1.367e-10,1.367e-10,1.0,2.0,0.5742,6.189e-11,0.003963,0.01502,6.185e-11,6.062e-11,0.5196,6.235e-11,6.236e-11,0.2299,6.062e-11,0.01617,1.798e-11,1.212e-11,1.572e-11,0.002293,-0.1902,1.566e-11,1.758e-11,0.002295,0.145,-0.008933,0.1471,1.29e-11,-0.3153,5.456e-14,-9.527e-12,4.557e-05,6.483e-13,3.927e-14,-0.009619,0.0,0.0,0.0001777,0.0,0.001003
2.844e-06,0.002003,1.816e-09,110.8,2.845e-13,629.4,-0.01974,-14.05,-28.11,-6.577,-12.79,-19.06,-9.068,-12.79,-16.6,-13.13,-13.36,-13.75,-18.83,-13.54,-8.737,0.2718,0.3024,0.2927,1.391e-10,1.4e-10,1.4e-10,0.03517,0.06163,0.06157,1.391e-10,1.397e-10,1.397e-10,2.0,2.0,0.2679,6.674e-11,0.08623,0.06206,6.665e-11,6.684e-11,0.2388,6.751e-11,6.753e-11,0.1496,6.488e-11,0.06211,2.844e-11,2.819e-11,3.015e-11,0.06242,0.005834,3.012e-11,2.834e-11,0.06258,0.1439,0.02892,0.1484,2.646e-11,-0.1281,2.551e-12,1.159e-11,0.07173,1.268e-11,1.26e-11,0.0678,0.0,0.0,0.07642,0.0,0.001904
4.684e-06,0.0007397,5.711e-10,1020.0,1.027e-14,11.69,-0.01966,-5.193,6.741,-6.585,-11.99,-0.4509,-9.088,-15.09,-4.548,-13.16,-20.79,-12.87,-18.88,-29.83,-26.47,0.08678,0.5532,0.4572,8.639e-11,1.024e-10,1.023e-10,0.06731,0.3547,0.3072,8.506e-11,1.014e-10,1.013e-10,1.0,2.0,0.1046,1.005e-11,-0.2033,0.01991,1.004e-11,-1.855e-12,0.1013,1.611e-11,1.614e-11,-0.1647,-7.918e-12,0.02057,0.0,0.0,0.0,0.0002427,-0.3759,8.172e-14,2.837e-13,0.0,0.00352,-0.3641,0.0,0.0,-0.3441,2.07e-13,0.0,0.001269,0.0,1.522e-13,-0.2723,0.0,0.0,0.0,0.0,0.002357
1.6439999999999998e-06,0.0006054999999999,1.801e-09,996.3,3.497e-13,1459.0,-0.01974,-2.955,-4.735,-6.579,-1.675,5.199,-9.071,-4.028,3.033,-13.13,-8.202,-1.236,-18.83,-14.42,-7.958,0.2121,0.2633,0.2632,1.22e-10,1.26e-10,1.259e-10,0.179,0.1457,0.1453,1.087e-10,1.21e-10,1.21e-10,2.0,2.0,0.2537,4.67e-11,0.1347,0.1637,4.625e-11,5.477e-11,0.2127,5.594e-11,5.68e-11,0.1433,4.428e-11,0.1645,2.16e-11,1.492e-11,1.582e-11,0.112,-0.03053,1.364e-11,2.156e-11,0.1163,0.1199,0.05741,0.1429,1.776e-11,-0.1187,1.857e-12,0.0,0.00641,0.0,1.53e-12,-0.1219,0.0,0.0,0.0,0.0,0.005866
3.99e-06,0.001332,2.971e-09,1347.0,3.7130000000000004e-13,430.3,-0.01968,-41.66,-33.47,-6.583,-51.68,-38.77,-9.082,-53.32,-40.49,-13.15,-54.7,-43.97,-18.87,-57.54,-50.99,0.5395,0.5647,0.5642,1.349e-10,1.371e-10,1.371e-10,0.005314,0.006926,0.00633,1.283e-10,1.321e-10,1.321e-10,1.0,2.0,0.5475,5.775e-11,0.0031,0.004861,5.773e-11,6.42e-11,0.5014,6.509e-11,6.51e-11,0.4294,5.371e-11,0.005662,2.766e-11,1.753e-11,1.923e-11,0.00251,0.1208,1.885e-11,2.749e-11,0.002581,0.3195,0.0009391,0.3198,2.668e-11,-0.2637,3.407e-13,0.0,1.308e-05,0.0,8.833e-14,-0.003372,0.0,0.0,0.0,0.0,0.001358
5.841999999999999e-06,0.0007941,8.124e-10,133.3,2.317e-13,597.1,-0.01971,-11.27,-22.55,-6.577,-10.39,-14.27,-9.079,-10.71,-12.42,-13.16,-15.02,-16.92,-18.88,-22.66,-26.4,0.504,0.5444,0.5374,1.385e-10,1.395e-10,1.395e-10,0.0755,0.1559,0.1424,1.392e-10,1.402e-10,1.402e-10,2.0,2.0,0.538,5.632e-11,0.02003,0.1454,5.631e-11,6.303e-11,0.5376,6.488e-11,6.488e-11,0.4173,4.908e-11,0.1483,2.564e-11,7.022e-12,1.435e-11,0.08518,-0.08339,1.435e-11,2.554e-11,0.08675,0.1868,-0.02592,0.1942,2.387e-11,-0.2543,4.47e-13,-9.956e-12,0.00289,6.774e-13,6.35e-13,-0.1578,0.0,0.0,0.003413,0.0,0.005376
1.2179999999999998e-06,0.00188,1.069e-09,1281.0,2.4640000000000004e-13,1235.0,-0.01975,-40.11,-40.22,-6.58,-44.87,-38.3,-9.069,-46.97,-40.1,-13.13,-49.92,-43.11,-18.82,-52.94,-46.67,0.08842,0.1584,0.1399,1.323e-10,1.347e-10,1.346e-10,0.003256,0.004194,0.004055,1.301e-10,1.323e-10,1.323e-10,1.0,2.0,0.1175,5.994e-11,0.001701,0.003095,5.937e-11,5.669e-11,0.09776,5.978e-11,5.984e-11,0.03065,5.785e-11,0.003711,1.904e-11,1.884e-11,2.224e-11,0.001777,-0.03248,2.176e-11,1.865e-11,0.002108,0.04294,-0.0004376,0.04577,1.481e-11,-0.06542,1.943e-13,0.0,5.279e-05,0.0,7.173e-13,-0.001665,0.0,0.0,0.0,0.0,0.0004723
3.411e-06,0.0007149,1.715e-09,274.0,9.245000000000002e-13,1422.0,-0.01974,-9.411,-18.83,-6.579,-4.674,-2.844,-9.074,-6.908,-4.815,-13.14,-10.42,-7.752,-18.86,-15.28,-11.51,0.1666,0.3287,0.2998,1e-10,1.04e-10,1.029e-10,0.1668,0.02259,0.02109,7.798e-11,8.2e-11,8.038e-11,2.0,2.0,0.2333,2.554e-11,0.1377,0.1002,2.465e-11,4.033e-11,0.1921,3.576e-11,3.773e-11,0.1195,2.948e-11,0.1052,0.0,0.0,0.0,0.05232,-0.1321,7.601e-12,3.359e-12,0.0,0.02186,0.03537,0.0,0.0,-0.2749,3.078e-13,0.0,0.006243,0.0,8.869e-13,-0.2278,0.0,0.0,0.0,0.0,0.00169
9.97e-06,0.0005166,7.092e-10,605.5,5.584e-13,1198.0,-0.01965,-2.475,-4.928,-6.611,0.467,8.108,-9.116,-6.38,-3.162,-13.17,-15.91,-18.3,-18.86,-27.4,-35.8,0.2966,0.3731,0.373,7.279e-11,8.84e-11,8.841e-11,-0.00186,0.1422,0.1397,6.022e-12,4.279e-11,4.209e-11,2.0,2.0,0.0,0.0,-0.3049,0.005482,1.601e-12,0.0,0.02286,5.932e-12,0.0,-0.1567,0.0,0.0,0.0,0.0,0.0,0.002005,-0.3,3.161e-13,2.813e-13,0.0,0.001279,-0.3152,0.0,0.0,-0.2492,9.895e-14,0.0,0.0009138,0.0,1.662e-13,-0.3314,0.0,0.0,0.0,0.0,0.0005546
6.453e-06,0.0005997,1.201e-10,361.4,2.1530000000000005e-13,22.45,-0.01962,5.445,10.85,-6.59,-1.743,3.17,-9.1,-5.633,-1.94,-13.17,-12.73,-12.02,-18.88,-23.08,-27.22,0.1355,0.5198,0.4485,8.144e-11,9.872e-11,9.861e-11,0.5498,0.7302,0.6913,7.79e-11,9.626e-11,9.612e-11,2.0,2.0,0.01432,1.53e-12,-0.1086,0.00384,7.438e-13,-1.604e-11,0.01276,5.222e-12,1.69e-12,-0.2272,-2.405e-11,0.01355,0.0,0.0,0.0,0.0008989,-0.3598,2.044e-13,2.48e-13,0.0,0.002184,-0.2369,0.0,0.0,-0.3163,3.837e-13,0.0,0.003971,0.0,3.423e-13,-0.3253,0.0,0.0,0.0,0.0,0.001099
1.953e-06,0.00229,1.656e-09,622.1,4.3200000000000003e-13,1315.0,-0.01973,-26.47,-31.18,-6.58,-27.78,-23.0,-9.071,-30.21,-25.17,-13.13,-34.27,-29.1,-18.83,-40.04,-34.67,0.1346,0.1864,0.1789,1.219e-10,1.253e-10,1.252e-10,0.04006,0.07104,0.07026,1.063e-10,1.191e-10,1.19e-10,1.0,2.0,0.1573,4.506e-11,0.05007,0.08316,4.48e-11,5.285e-11,0.1302,5.357e-11,5.424e-11,0.06218,4.336e-11,0.0834,1.854e-11,1.419e-11,1.482e-11,0.05009,-0.03932,1.229e-11,1.758e-11,0.05141,0.06514,0.001315,0.06824,1.604e-11,-0.103,8.226e-14,0.0,0.001517,0.0,8.869e-13,-0.1033,0.0,0.0,0.0,0.0,0.0005576
9.657e-06,0.0007279,2.665e-09,520.6,8.479000000000002e-13,235.2,-0.01957,5.001,10.11,-6.611,0.6513,8.58,-9.119,-5.783,-1.752,-13.17,-14.96,-16.13,-18.87,-25.8,-32.26,0.4653,0.8282,0.7776,1.318e-10,1.344e-10,1.344e-10,0.9799,1.074,1.055,1.286e-10,1.316e-10,1.316e-10,2.0,2.0,0.2379,0.0,-0.3418,0.03943,1.275e-11,3.405e-11,0.2337,4.37e-11,4.375e-11,-0.2238,0.0,0.0,0.0,0.0,0.0,0.0007479,-0.3664,2.109e-13,2.736e-13,0.0,0.001662,-0.3434,0.0,0.0,-0.3084,8.688e-14,0.0,0.003678,0.0,5.649e-13,-0.3961,0.0,0.0,0.0,0.0,0.0003952
1.649e-06,0.002411,1.347e-09,150.2,6.431000000000002e-13,441.0,-0.01974,-15.47,-30.75,-6.58,-18.89,-30.97,-9.069,-20.87,-32.43,-13.13,-23.54,-33.71,-18.82,-25.76,-32.55,0.07269,0.2285,0.1903,1.267e-10,1.303e-10,1.303e-10,0.04552,0.06069,0.05836,1.376e-10,1.386e-10,1.385e-10,2.0,2.0,0.1437,6.723e-11,0.02472,0.04166,6.721e-11,4.692e-11,0.1184,5.306e-11,5.322e-11,0.007066,6.654e-11,0.05454,0.0,3.085e-11,3.146e-11,0.02717,-0.05702,3.135e-11,1.235e-11,0.03663,0.03908,-0.01016,0.0,0.0,-0.09984,2.486e-13,1.125e-11,0.009965,1.243e-11,1.237e-11,-0.0001215,0.0,0.0,0.01346,0.0,0.0002955
4.628e-06,0.001804,1.657e-09,1463.0,7.246000000000002e-13,1010.0,-0.01968,-62.95,-57.63,-6.585,-60.91,-46.8,-9.087,-58.24,-45.51,-13.16,-57.73,-48.34,-18.88,-60.52,-56.14,0.2138,0.2594,0.2589,1.134e-10,1.173e-10,1.172e-10,0.000467,0.0009043,0.0007677,1.175e-10,1.228e-10,1.221e-10,1.0,2.0,0.2089,4.814e-11,0.0001706,0.0005078,4.752e-11,4.619e-11,0.1844,4.638e-11,4.678e-11,0.08233,4.436e-11,0.0006222,0.0,0.0,0.0,6.978e-06,-0.127,4.537e-13,3.106e-12,0.0,0.009254,-0.0003446,0.0,0.0,-0.1721,2.856e-13,0.0,1.373e-06,0.0,4.64e-14,-0.0007154,0.0,0.0,0.0,0.0,0.0007347
1.229e-06,0.001624,9.653e-10,936.8,8.417000000000001e-13,610.6,-0.01974,-24.29,-24.02,-6.58,-28.88,-24.64,-9.069,-31.34,-27.07,-13.13,-35.37,-31.18,-18.82,-40.96,-37.08,0.06479,0.2155,0.172,1.183e-10,1.22e-10,1.219e-10,0.0236,0.05713,0.04783,1.184e-10,1.221e-10,1.21e-10,1.0,2.0,0.1272,4.946e-11,0.003251,0.02992,4.892e-11,4.224e-11,0.1051,4.681e-11,4.73e-11,-0.005039,4.642e-11,0.03709,0.0,0.0,0.0,0.007176,-0.0796,9.648e-12,7.207e-12,0.0,0.01544,-0.01863,0.0,0.0,-0.1019,7.707e-14,0.0,0.0001984,0.0,2.111e-13,-0.03189,0.0,0.0,0.0,0.0,0.000458
5.472e-06,0.001247,1.951e-09,93.78,7.161e-13,880.4,-0.01972,-15.95,-31.9,-6.578,-8.774,-11.06,-9.08,-9.32,-9.683,-13.16,-10.63,-8.203,-18.89,-16.32,-13.36,0.426,0.416,0.415,1.146e-10,1.18e-10,1.18e-10,0.1786,0.03998,0.03918,1.032e-10,1.146e-10,1.144e-10,2.0,2.0,0.4083,4.015e-11,-0.02404,0.04722,3.974e-11,4.87e-11,0.3902,4.943e-11,5.032e-11,0.2485,3.309e-11,0.04729,0.0,9.17e-12,9.73e-12,0.06833,-0.2513,8.708e-12,2.26e-12,0.07895,0.005595,0.04229,0.0,0.0,-0.2762,1.446e-13,0.0,0.004764,0.0,5.301e-13,-0.1879,0.0,0.0,0.0,0.0,0.001748
1.182e-06,0.002149,5.297e-10,472.6,7.751000000000001e-13,1461.0,-0.01975,-9.24,-21.63,-6.58,-14.61,-22.66,-9.069,-17.08,-25.12,-13.13,-21.12,-29.16,-18.82,-26.7,-34.77,0.004162,0.1047,0.08112,1.005e-10,1.088e-10,1.083e-10,0.01093,0.02752,0.02185,1.013e-10,1.016e-10,9.847e-11,2.0,2.0,0.0,3.856e-11,-0.001585,0.0139,3.572e-11,0.0,0.03494,3.069e-11,0.0,-0.02587,3.353e-11,0.01679,0.0,0.0,0.0,0.0001621,-0.05503,1.393e-12,6.487e-13,0.0,0.001372,-0.01445,0.0,0.0,-0.07087,3.388e-14,0.0,6.961e-05,0.0,9.88e-14,-0.02018,0.0,0.0,0.0,0.0,0.0003578
6.583e-06,0.0023,2.047e-09,1422.0,6.730000000000002e-13,1163.0,-0.01987,-34.56,-30.11,-6.6,-56.08,-42.77,-9.103,-58.36,-48.47,-13.17,-61.02,-56.22,-18.88,-65.8,-66.76,0.0144,0.07124,0.05671,8.735e-11,9.597e-11,9.559e-11,2.786e-05,3.468e-05,3.385e-05,8.931e-11,9.267e-11,9.232e-11,1.0,2.0,0.02007,3.392e-11,4.008e-05,6.847e-05,3.348e-11,2.898e-11,0.01823,2.175e-11,2.334e-11,-0.0271,3.048e-11,8.552e-05,0.0,0.0,0.0,1.917e-05,-0.07036,3.449e-13,7.373e-14,0.0,3.731e-05,-3.346e-05,0.0,0.0,-0.04857,1.056e-14,0.0,1.839e-07,0.0,9.512e-14,-0.0001133,0.001026,1.29e-12,0.0,-9.346e-12,6.361e-05
3.041e-06,0.0007115,3.224e-10,718.8,8.954e-13,920.2,-0.01972,-0.5737,-0.6682,-6.581,0.6564,8.783,-9.08,-2.118,5.881,-13.15,-7.272,-0.02424,-18.87,-15.43,-10.35,0.2283,0.4138,0.357,1.104e-10,1.147e-10,1.144e-10,0.3951,0.3057,0.305,8.97e-11,9.696e-11,9.658e-11,2.0,2.0,0.2733,3.645e-11,0.3413,0.3503,3.336e-11,4.456e-11,0.2273,4.304e-11,4.35e-11,0.08881,3.464e-11,0.3771,0.0,2.357e-12,7.135e-12,0.02494,-0.1648,5.495e-12,4.288e-12,0.02864,0.02034,-0.1311,0.0,0.0,-0.2533,7.238e-14,-7.77e-12,0.009149,4.299e-13,7.396e-14,-0.3201,0.0,0.0,0.009969,0.0,0.00052
8.667e-06,0.0021869999999999,2.483e-09,1238.0,4.578e-13,1344.0,-0.01962,-49.13,-46.58,-6.601,-49.56,-37.33,-9.11,-53.85,-46.72,-13.17,-60.53,-59.21,-18.87,-68.1,-72.73,0.03028,0.07543,0.06013,7.604e-11,8.844e-11,8.828e-11,-0.0004468,0.0,2.246e-06,0.0,0.0,2.469e-12,1.0,2.0,0.0,0.0,-0.0003761,1.132e-06,7.29e-13,0.0,0.005388,1.099e-11,0.0,-0.04349,0.0,0.0,0.0,0.0,0.0,3.584e-07,-0.05926,2.534e-14,3.844e-13,0.0,0.0002519,-0.0003215,0.0,0.0,-0.04449,2.519e-13,0.0,4.657e-07,0.0,4.589e-13,-0.0002271,0.0,0.0,0.0,0.0,0.0001019
2.624e-06,0.0009953,3.4830000000000003e-10,1145.0,2.686000000000001e-13,74.62,-0.01971,-22.27,-12.35,-6.581,-28.89,-18.89,-9.074,-31.53,-21.43,-13.14,-35.92,-26.14,-18.84,-42.33,-34.41,0.03954,0.4107,0.3203,9.178e-11,1.07e-10,1.069e-10,-0.02358,0.05341,0.04166,9.284e-11,1.072e-10,1.07e-10,1.0,2.0,0.0,2.663e-11,-0.0309,0.01483,2.662e-11,0.0,0.1209,2.725e-11,0.0,-0.09227,1.364e-11,0.01659,0.0,0.0,0.0,0.0002308,-0.2527,7.264e-13,1.231e-12,0.0,0.002454,-0.05034,0.0,0.0,-0.2502,5.984e-14,0.0,0.0001204,0.0,7.857e-14,-0.04076,0.0,0.0,0.0,0.0,0.0005277
5.486e-06,0.0005307,1.414e-09,16.16,5.487000000000001e-13,183.6,-0.01971,-24.68,-49.4,-6.579,-22.16,-37.81,-9.076,-18.71,-28.45,-13.15,-16.91,-20.86,-18.88,-18.63,-18.33,0.3371,0.5516,0.4889,1.154e-10,1.233e-10,1.233e-10,-0.004393,0.0324,0.0251,1.308e-10,1.337e-10,1.336e-10,2.0,2.0,0.3397,6.193e-11,-0.09616,0.03094,6.19e-11,3.91e-11,0.3011,4.619e-11,4.62e-11,0.1456,6.143e-11,0.03185,0.0,3.019e-11,2.929e-11,0.02837,-0.2146,2.847e-11,4.022e-12,0.03166,0.02018,-0.08381,0.0,0.0,-0.2471,2.602e-13,8.312e-12,0.02858,1.025e-11,1.024e-11,-0.05238,0.0,0.0,0.0297,0.0,0.001737
2.331e-06,0.002204,2.96e-10,533.1,6.242000000000001e-13,728.3,-0.01972,-19.41,-21.63,-6.58,-21.96,-16.69,-9.073,-24.43,-19.03,-13.14,-28.67,-23.49,-18.84,-35.02,-30.78,0.1509,0.2397,0.21,1.266e-10,1.297e-10,1.294e-10,0.1615,0.1727,0.1725,1.118e-10,1.201e-10,1.2e-10,1.0,2.0,0.1689,4.878e-11,0.1133,0.1762,4.848e-11,5.327e-11,0.1418,5.464e-11,5.489e-11,0.05014,4.669e-11,0.1903,1.416e-11,1.323e-11,1.38e-11,0.0676,-0.07799,1.164e-11,1.399e-11,0.07182,0.04185,-0.03755,0.042,1.179e-11,-0.126,1.222e-13,0.0,0.0002323,0.0,3.81e-14,-0.183,0.0,0.0,0.0,0.0,9.707e-05
4.998999999999999e-06,0.001065,2.03e-09,461.4,8.877e-14,822.1,-0.0197,-3.257,-6.184,-6.576,-5.14,-3.395,-9.076,-4.035,1.6,-13.17,-8.135,-1.365,-18.89,-17.55,-14.37,0.2667,0.3475,0.3093,1.31e-10,1.344e-10,1.344e-10,0.09118,0.2785,0.2777,1.353e-10,1.372e-10,1.375e-10,2.0,2.0,0.2856,6.576e-11,-0.3267,0.126,6.568e-11,6.173e-11,0.2798,6.37e-11,6.371e-11,0.2305,6.364e-11,0.2302,2.557e-11,1.109e-11,1.794e-11,0.1431,0.1624,1.785e-11,2.545e-11,0.1681,0.2704,-0.1839,0.2893,2.427e-11,-0.1936,1.492e-12,0.0,0.00534,0.0,9.879e-14,-0.3395,0.0,0.0,0.0,0.0,0.004429
5.682e-06,0.001941,3.826e-10,519.1,4.587e-14,1372.0,-0.01964,-24.54,-29.74,-6.586,-30.73,-31.78,-9.093,-33.32,-29.82,-13.17,-39.09,-33.36,-18.88,-48.07,-47.3,0.06179,0.08891,0.08464,1.297e-10,1.334e-10,1.334e-10,0.02082,0.06849,0.06588,1.389e-10,1.39e-10,1.401e-10,1.0,2.0,0.08394,6.76e-11,-0.04453,0.03773,6.757e-11,5.972e-11,0.07561,6.204e-11,6.206e-11,0.05954,6.611e-11,0.05219,2.595e-11,1.119e-11,1.892e-11,0.04011,-0.00241,1.886e-11,2.588e-11,0.04506,0.05248,-0.02346,0.05331,2.536e-11,-0.07226,7.746e-13,0.0,0.0006958,0.0,6.873e-13,-0.0724,0.0,0.0,0.0,0.0,0.0001054
8.086e-06,0.0013759999999999,1.411e-09,1442.0,7.821000000000002e-13,432.4,-0.01958,-50.58,-40.85,-6.597,-56.88,-44.1,-9.109,-58.41,-50.11,-13.17,-61.7,-58.98,-18.87,-67.08,-70.31,0.5032,0.5675,0.5669,1.3e-10,1.323e-10,1.321e-10,-0.0008494,0.0,0.0004199,0.0,0.0,4.854e-11,1.0,2.0,0.3141,0.0,-0.001413,7.726e-06,3.499e-13,4.582e-11,0.3097,4.96e-11,4.973e-11,0.05717,0.0,0.0,0.0,0.0,0.0,8.81e-06,-0.2644,3.009e-13,1.431e-13,0.0,0.001384,-0.001106,0.0,0.0,-0.238,3.529e-13,0.0,1.023e-06,0.0,8.806e-14,-0.0009817,0.0,0.0,0.0,0.0,0.00235
9.669e-06,0.001676,2.029e-09,968.7,5.628e-13,641.4,-0.01954,-44.8,-39.46,-6.604,-57.27,-46.22,-9.111,-59.73,-53.98,-13.17,-63.64,-63.75,-18.86,-69.26,-75.32,0.2474,0.3413,0.341,1.144e-10,1.2e-10,1.197e-10,0.001671,0.004291,0.004259,1.209e-10,1.248e-10,1.248e-10,1.0,2.0,0.1065,0.0,-0.00331,8.008e-07,6.386e-13,2.818e-11,0.105,3.843e-11,3.958e-11,-0.09173,0.0,0.0,0.0,0.0,0.0,7.179e-06,-0.2084,1.887e-13,2.975e-13,0.0,0.001153,-0.002614,0.0,0.0,-0.1562,2.441e-13,0.0,3.408e-06,0.0,4.356e-13,-0.002049,0.0,0.0,0.0,0.0,0.0004461
5.649e-06,0.001552,9.53e-10,1414.0,6.814e-13,256.0,-0.01964,-49.24,-38.18,-6.587,-57.0,-43.09,-9.095,-56.98,-45.22,-13.17,-58.16,-50.75,-18.88,-62.22,-60.35,0.4011,0.545,0.5105,1.258e-10,1.305e-10,1.305e-10,-0.0003852,0.001557,0.0012,7.191e-11,9.153e-11,9.138e-11,1.0,2.0,0.3386,0.0,-0.000868,1.347e-05,7.348e-13,4.627e-11,0.3301,5.188e-11,5.199e-11,0.1551,0.0,0.0,0.0,0.0,0.0,5.314e-06,-0.2592,3.558e-13,9.585e-13,0.0,0.00211,-0.001508,0.0,0.0,-0.1858,9.538e-14,0.0,3.296e-06,0.0,1.077e-13,-0.001203,0.0,0.0,0.0,0.0,0.0006413
1.262e-06,0.001565,2.078e-09,633.6,3.548e-14,452.4,-0.01974,-7.897,-10.12,-6.58,-14.25,-16.22,-9.069,-16.25,-17.61,-13.13,-19.24,-19.27,-18.82,-23.52,-21.64,-0.01435,0.1489,0.1111,9.432e-11,1.092e-10,1.091e-10,-0.01121,0.1099,0.07712,1.042e-10,1.148e-10,1.146e-10,1.0,2.0,0.0,4.368e-11,-0.01646,0.03752,4.356e-11,0.0,0.04727,3.306e-11,0.0,-0.02757,4.235e-11,0.05218,0.0,0.0,0.0,0.02199,-0.05854,1.212e-11,2.465e-12,0.0,0.005083,-0.003407,0.0,0.0,-0.06016,2.354e-13,9.654e-12,0.02591,9.94e-12,9.779e-12,0.01817,0.0,0.0,0.03072,0.0,0.0009843
6.926999999999999e-06,0.0007385,1.6010000000000002e-09,1235.0,8.784000000000002e-13,10.67,-0.01961,-20.54,-6.477,-6.591,-27.74,-15.4,-9.102,-31.64,-22.28,-13.17,-38.83,-34.22,-18.88,-49.1,-50.17,0.1567,0.5828,0.509,7.857e-11,9.634e-11,9.624e-11,-0.09585,0.05519,0.05418,7.303e-11,9.241e-11,9.229e-11,1.0,2.0,0.01665,0.0,-0.1268,5.021e-05,1.155e-13,-2.174e-11,0.003032,7.066e-13,2.239e-12,-0.2959,0.0,0.0,0.0,0.0,0.0,0.0001552,-0.3889,2.33e-13,1.444e-14,0.0,0.0001185,-0.1301,0.0,0.0,-0.3656,4.587e-13,0.0,5.902e-05,0.0,2.166e-13,-0.07237,0.0,0.0,0.0,0.0,0.002572
